"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LOC284578",0.365710792349725,3.160254765625,3.6806322919916,0.000339656826535579,0.0011443530382634,-0.427114311969543
"ZNF430",0.481269713114752,3.6173676953125,3.68046383061093,0.00033985998569444,0.00114487351239376,-0.427673228655348
"KCNK3",0.403028506375227,4.27618932291667,3.68028983166371,0.000340069943708507,0.00114541673722241,-0.428250496003492
"ZNF507",0.3176645992714,4.723653515625,3.68023912486322,0.00034013115279954,0.00114545886509811,-0.428418719189684
"PLOD3",0.487393032786884,8.305921484375,3.67987109995779,0.000340575714815115,0.00114679181280623,-0.429639610116162
"ETV4",0.38338982240437,4.6491217578125,3.6793984148479,0.000341147509610917,0.00114855273776822,-0.431207557333269
"LHX8",0.297438224043716,1.831749140625,3.67899138436343,0.000341640611543256,0.00115004825869435,-0.432557590521646
"MCF2L2",0.221498278688524,1.685550546875,3.67875895501109,0.000341922493308913,0.00115083243311758,-0.433328454833571
"RPL23A",0.281141803278677,12.50616328125,3.67856095545927,0.00034216279346121,0.00115138648285468,-0.43398509979454
"GS1-259H13.2",0.375869726775955,3.8143075,3.67854265359571,0.000342185013399414,0.00115138648285468,-0.434045794581273
"POLN",0.287536393442622,5.304178125,3.67838294928798,0.000342378965258954,0.00115187430451875,-0.434575414370094
"QRICH1",0.20381931693989,6.717649453125,3.67781000937566,0.000343075624774993,0.00115405301697767,-0.436475274588989
"EZH1",0.218386409836063,5.107942546875,3.67724925903223,0.00034375876121826,0.00115618562331667,-0.438334482462147
"HLA-DQB1 /// HLA-DRB1 /// HLA-DRB4 /// HLA-DRB5 /// LOC100996809 /// LOC101060835",0.940933633879778,11.315025703125,3.67713006046234,0.000343904141162545,0.00115650920791293,-0.438729664277049
"ACOXL",0.26836213114754,2.99908765625,3.676731584708,0.00034439056257236,0.00115797941839913,-0.440050665029461
"CRTC1",0.291582431693985,6.253668671875,3.67649422403959,0.000344680619277121,0.00115878904594023,-0.440837492521437
"FLG-AS1",0.273009590163934,2.263039765625,3.67619430613906,0.000345047452012422,0.00115985652012751,-0.441831632344772
"BC043400 /// RP11-875O11.1",0.339901775956284,3.473630546875,3.67569741132729,0.00034565602240225,0.00116173615988867,-0.443478548340699
"VAV3",0.371667914389799,4.278033203125,3.67544844031906,0.000345961330663982,0.00116259615619615,-0.444303674006238
"BRD7",0.269287137978142,5.39182638671875,3.67533027211212,0.00034610632729325,0.00116291725970532,-0.444695284576039
"UBXN10",0.816025382513661,5.60460919270833,3.67508552469588,0.000346406824049558,0.00116376067728119,-0.44550634744074
"CRIPT",0.352254840619305,5.8473001171875,3.67499645237249,0.000346516246803177,0.00116396202867905,-0.445801511323704
"PHBP8 /// PHBP8",-0.459012978142076,3.651204921875,-3.67485594131523,0.000346688927031687,0.00116437577663648,-0.446267118809128
"MRPL41",-0.343553005464483,6.562170375,-3.67465197357851,0.000346939736853609,0.00116505177195844,-0.44694297523922
"MCM10",0.668844899817849,2.93157557291667,3.67439674853597,0.000347253817264108,0.00116594001171332,-0.447788632320078
"TGIF1",0.368373315118395,5.22452026041667,3.67432221063856,0.000347345594483562,0.00116608169886574,-0.448035595589105
"CCDC89",0.2451443715847,1.8670515625,3.67422498301325,0.000347465343664222,0.00116625727563897,-0.448357729679733
"ZBTB43",0.327853999999999,5.43804884375,3.67419923225568,0.000347497065802633,0.00116625727563897,-0.448443045807251
"SEC14L5",0.409632814207649,4.487199609375,3.67380006746238,0.000347989144083652,0.00116774214136788,-0.449765476805993
"PHF20L1",0.297031424668228,5.23903760044643,3.67345483579026,0.00034841526685837,0.00116900528908828,-0.450909133823738
"TBC1D10C",0.773283032786882,6.110260390625,3.67337635156778,0.000348512209540575,0.00116916376670865,-0.45116911819883
"ABL2",0.292009526411657,5.44163046875,3.67307370909445,0.000348886268546035,0.00117025171651494,-0.452171600057728
"SPON1",0.636398628415299,3.834348109375,3.67301473518337,0.000348959203125289,0.00117032945351587,-0.452366939194922
"IQSEC3",0.277102028688522,3.42032162109375,3.6729134072055,0.000349084551774344,0.00117058292810558,-0.452702561670517
"LOC101928847",0.378558333333333,3.018390078125,3.67247224850315,0.000349630787601953,0.0011722474874409,-0.45416369732871
"SPATA6L",0.346124502732239,3.56703225,3.67220357224828,0.000349963854466475,0.00117319695796059,-0.455053494432149
"LINC00152 /// LOC101930489 /// MIR4435-1HG",1.33350308743169,6.276826796875,3.67198181063834,0.00035023898929551,0.00117381978007467,-0.455787880758931
"LOC100132352",0.446291693989065,6.2352084375,3.67197337722537,0.000350249456486567,0.00117381978007467,-0.455815808162442
"LINC00176",0.382450819672132,3.5537484375,3.67192655565977,0.000350307574791903,0.00117384729435896,-0.455970857700894
"DDX11L2",0.493180300546447,4.683604140625,3.67183403663066,0.00035042244291366,0.00117394143875174,-0.4562772296078
"LOC101929910 /// LOC613037 /// NPIPA5 /// NPIPB3 /// NPIPB4 /// NPIPB5",-1.80235456284153,5.408874140625,-3.67182352584516,0.000350435494960713,0.00117394143875174,-0.456312035126634
"STX18",0.415110737704916,6.993617421875,3.67147485928153,0.000350868721701704,0.00117522533956481,-0.457466567292841
"MMP28",0.203247650273223,3.75257675,3.67110991722973,0.000351322713835357,0.00117657841797061,-0.458674897028854
"PIH1D2",0.316785655737704,2.405991328125,3.67099645878976,0.000351463970655585,0.00117688391085128,-0.459050540152816
"COL19A1",0.341871147540983,3.1316759375,3.67070604843258,0.000351825779092455,0.00117792773298997,-0.460012000521718
"NKAIN2",0.331684562841529,2.339411015625,3.67065969471257,0.000351883561584905,0.00117795351102718,-0.460165457889379
"BC036311",0.254544289617486,1.869550859375,3.67025249781857,0.000352391541166656,0.00117948613181155,-0.461513445420254
"RP11-505K9.4",0.349286830601092,2.71226234375,3.67013049599868,0.000352543873889692,0.00117979435951273,-0.46191729754065
"TMEM132C",0.506435983606555,4.317841796875,3.67009840604309,0.00035258395208397,0.00117979435951273,-0.462023520351549
"DAXX",0.419476557377046,6.31025609375,3.66999664549172,0.000352711072670533,0.0011799220961796,-0.462360358840264
"MGP",0.982777199453551,4.4832503515625,3.66998753161375,0.000352722459959131,0.0011799220961796,-0.4623905263981
"PHB",-0.280369726775959,8.3126609375,-3.66946198616841,0.000353379688639088,0.00118181607911375,-0.46413001503041
"LOC101928144",0.435305027322404,5.3899784375,3.66943758383288,0.000353410233470515,0.00118181607911375,-0.46421077875722
"LINC00632",0.275992431693988,2.376996953125,3.66941429764913,0.00035343938352407,0.00118181607911375,-0.464287847982007
"POM121L10P",0.435416912568306,3.316440078125,3.66881748700979,0.000354187258208759,0.00118414844535466,-0.466262949846439
"UBE2A",0.406637199453549,8.1544494140625,3.66864289007807,0.000354406331806779,0.00118471246789304,-0.466840716620098
"RP5-1189K21.2",0.337505792349726,2.134181875,3.66799702183243,0.00035521784259451,0.00118725645272458,-0.468977795451945
"GRIK2",0.231754362477231,2.043342265625,3.66793714255676,0.000355293167775843,0.00118733948651433,-0.469175911337095
"PRPF38A",0.246708934426225,6.01322778645833,3.66768065625782,0.000355615985923953,0.0011882494656814,-0.470024489314531
"CHRD",0.382773702185793,5.8320428515625,3.66736941408653,0.000356008093411849,0.00118939067571686,-0.471054161041027
"RAD51AP1",1.26441677595628,4.58726890625,3.66725122608484,0.000356157095512505,0.00118971948394463,-0.471445139777671
"GTF3C4",0.222388023679416,5.273104140625,3.66714670089132,0.000356288921778597,0.00118999083218299,-0.471790911954489
"TIFAB",0.384967814207648,5.31516078125,3.66676903673092,0.000356765613303941,0.00119136748579068,-0.473040168692048
"TMEM108-AS1",0.515082213114753,3.386872734375,3.6667399078015,0.000356802405183228,0.00119136748579068,-0.47313651851707
"AIFM2",0.483806789617486,6.7344366796875,3.66637258125348,0.000357266672464543,0.00119274835150689,-0.474351472134953
"MALL",0.659529289617484,5.5590471875,3.66631438582043,0.000357340278605508,0.00119282477331841,-0.474543947815137
"RP11-401P9.4",0.757200901639343,4.838472109375,3.66602529028586,0.000357706142082822,0.0011938766087396,-0.475500066209079
"RP4-740C4.7",0.565669098360654,4.201033359375,3.6659345379277,0.00035782106635285,0.00119409073221042,-0.475800196601254
"RP11-414H17.5",0.31936650273224,4.15510953125,3.66564263934038,0.000358190949074146,0.00119512730081311,-0.476765504102794
"HOXB13",0.329754576502732,3.7509181640625,3.66560922711372,0.00035823331083046,0.00119512730081311,-0.476875994234055
"RNF38",0.352345969945351,5.6932280859375,3.66551403141128,0.000358354030872985,0.00119536048874381,-0.477190790258569
"XG /// XGY2",0.335699371584699,2.244266796875,3.66514338598654,0.000358824422253886,0.00119675984279799,-0.478416388625437
"ZNF321P /// ZNF816-ZNF321P",0.279201734972678,2.2567308203125,3.66503138079832,0.000358966684506342,0.00119706457104624,-0.478786731927903
"SLC12A6",0.311004735883421,4.82265583333333,3.66480809621972,0.000359250446349901,0.00119784101192935,-0.479524991323863
"CCDC13-AS1",0.391440983606557,2.5040871875,3.6647227919708,0.00035935891150135,0.00119803282757077,-0.479807028331275
"AC007389.3",0.401616065573769,4.5914053125,3.66464102339726,0.000359462910084298,0.00119820970028099,-0.480077370524104
"LOC101928100",0.394286120218578,3.995145625,3.66452464516834,0.000359610976568826,0.00119853339505438,-0.48046213027755
"TSSK4",0.30128387978142,3.02739953125,3.66448038897759,0.000359667298274949,0.00119855126883349,-0.480608443713538
"SLAMF7",0.992149535519124,4.78387252604167,3.66434041706311,0.000359845485504747,0.00119897518332223,-0.481071189244376
"MAATS1",0.22596300204918,2.68736348632812,3.66422188514591,0.000359996444452169,0.00119930826820326,-0.481463043188656
"LSM8",0.316122260928961,5.49609611328125,3.6640554127251,0.000360208560232672,0.00119984497049603,-0.48201336600417
"LOC100996385",0.417926844262295,3.1927140234375,3.66399892556602,0.000360280561882518,0.00119991487050083,-0.482200096068175
"HRAS",0.452681475409834,6.26959703125,3.66318772293618,0.000361316068171803,0.00120319324980898,-0.484881437852572
"EARS2",0.278183285519124,5.65665427734375,3.66297342582105,0.000361590089744658,0.00120393529314756,-0.485589693219334
"POU6F2",0.31373087431694,2.44296640625,3.66270306848384,0.000361936075906383,0.00120489402764028,-0.48648318058941
"CNNM2",0.320901420765028,5.24955,3.66266837806081,0.000361980493167781,0.00120489402764028,-0.486597822969007
"GAB1",0.269252650273223,4.786109765625,3.66254770219491,0.000362135045472049,0.00120523790427375,-0.486996616910946
"LINC01361",0.214567131147541,1.998066796875,3.66240463763505,0.000362318352337835,0.00120567736940943,-0.487469384303039
"LOC100996255",-0.531271147540988,7.4467271875,-3.66142179832781,0.000363580026672165,0.00120959887448078,-0.490716844541613
"SSBP4",0.333170874316938,6.54172015625,3.66140652824471,0.000363599661674283,0.00120959887448078,-0.490767293793948
"WDR41",0.354518142076503,5.0697184375,3.66125521512009,0.000363794281530183,0.00121007516639654,-0.491267192396341
"SLC6A19",0.30451529143898,4.67885669270833,3.66100468558502,0.000364116730757042,0.00121097645749514,-0.492094838986946
"LOC100506082",-0.80424117486339,2.864119296875,-3.66071662191898,0.000364487823146154,0.0012119087658856,-0.49304642615587
"CASQ2",0.787375109289616,4.200145234375,3.66070708813957,0.000364500110964062,0.0012119087658856,-0.493077918927152
"FGF13",0.990584289617485,5.046403984375,3.66024760571848,0.000365092789501563,0.00121370776100025,-0.494595640542376
"LINC00535",0.330870396174862,4.0589341796875,3.65858491406115,0.000367245092280656,0.00122069030107985,-0.500086405153439
"RAB5C",0.771343251366117,7.199245703125,3.65847259178199,0.000367390921838285,0.00122081370705605,-0.500457257968477
"INSM2",0.438236229508195,3.15134890625,3.65845642264657,0.000367411918957409,0.00122081370705605,-0.500510642604414
"PRRG4",-0.603538551912573,8.164571484375,-3.65843638979425,0.000367437935044633,0.00122081370705605,-0.500576783570369
"LOC440416",0.241613374316939,2.2173294140625,3.65833940401319,0.000367563912315553,0.00122105977650591,-0.500896990095719
"DGKB",0.23055325136612,2.264532734375,3.65807373036184,0.000367909211734353,0.00122203426916989,-0.501774098221085
"FMOD",0.698965710382513,6.222008359375,3.65801746900225,0.0003679823746878,0.0012221046953766,-0.501959835625295
"PRCC",0.450578306010929,5.29517578125,3.6578649085288,0.000368180835421605,0.0012224662706476,-0.502463476676165
"LOC101927057 /// OMG",0.5446737704918,3.6538296875,3.65785387062364,0.000368195198183147,0.0012224662706476,-0.502499914956611
"IGSF21",0.48287844262295,4.116113515625,3.65773052809258,0.000368355730205143,0.00122282664423782,-0.502907086671326
"LOC101929279",0.522357759562841,3.68174390625,3.65764710396083,0.000368464345395814,0.00122301459267705,-0.503182475604055
"ZNF180",0.372151721311472,4.759422109375,3.65742707395908,0.000368750961772273,0.0012237932299822,-0.503908785691276
"LOC100133131",0.329348961748633,2.4449140625,3.65734243275964,0.000368861273577928,0.00122398661887033,-0.504188173408498
"TOR1AIP1",0.428203841530053,6.011366453125,3.65683274740045,0.000369526200104328,0.001225820380147,-0.505870456315755
"DDX28",0.211037233606556,5.04965986328125,3.65680052763325,0.00036956827151302,0.001225820380147,-0.505976795461649
"PCDHB16",0.413308114754098,2.420189296875,3.65679901136377,0.000369570251514558,0.001225820380147,-0.505981799787024
"ESF1",-0.579388087431695,5.5355390625,-3.65659734271568,0.000369833687410391,0.00122652119682634,-0.506647375924453
"LOC101927798",0.263332499999999,2.2758412890625,3.65638255512701,0.000370114455600929,0.00122727928883883,-0.507356216344779
"RP11-109M19.1",0.386775355191256,4.13124359375,3.65595770060681,0.000370670414961729,0.00122883709639206,-0.508758218610462
"RHOBTB1",0.982724234972677,6.864315703125,3.65593610882686,0.000370698690774055,0.00122883709639206,-0.508829467057781
"PTPRZ1",0.41908256830601,1.89061140625,3.65590381307652,0.000370740987925089,0.00122883709639206,-0.50893603577579
"NHP2L1",0.285151680327865,5.8682526953125,3.65554634527961,0.000371209461851208,0.00123021650595187,-0.510115548152121
"ATG4C",0.512392622950816,6.37613421875,3.65550502049512,0.000371263655494833,0.00123022276376986,-0.510251898721426
"SDC1",0.465357472677596,10.1792655078125,3.65540787958958,0.000371391076298623,0.0012304716318557,-0.510572408904361
"IDS",0.187491576502731,4.8688922421875,3.65528711777163,0.000371549538575134,0.00123074599578311,-0.510970845135846
"NLGN3",0.327137704918032,4.449613125,3.65526501968619,0.000371578542349314,0.00123074599578311,-0.511043753431123
"DNAH1",0.181320786044555,3.61246496394231,3.65507415921802,0.000371829136148645,0.00123140260239596,-0.511673445197641
"GPR161",0.267316147540983,4.34928736979167,3.65478643091795,0.000372207216440596,0.00123225930927692,-0.512622675379282
"ZW10",0.461792868852458,7.385721328125,3.65474271154336,0.000372264696309604,0.00123225930927692,-0.512766902495523
"UBE2C",0.856628989071038,5.577241171875,3.65472553540977,0.000372287280857542,0.00123225930927692,-0.5128235649591
"HSH2D",0.399065710382513,3.446776171875,3.65471784620587,0.000372297391654837,0.00123225930927692,-0.512848930855955
"KRTAP19-1",0.379263852459016,2.056175859375,3.65465193300967,0.000372384073825277,0.00123229114095368,-0.513066369968887
"GRAMD1A",0.429169931693987,5.6810792578125,3.6546308564949,0.000372411795488892,0.00123229114095368,-0.513135897994866
"OTOGL",0.440281229508195,2.760718046875,3.65410003999992,0.000373110615267553,0.00123427879938427,-0.514886868784423
"MTMR9",0.282408770491802,6.20383419270833,3.65409142919415,0.000373121961604795,0.00123427879938427,-0.514915271003427
"MEOX2",0.420635464480874,2.09466734375,3.65405503523012,0.000373169921021324,0.00123427879938427,-0.515035313679981
"HDAC11",0.253922663934424,5.9373175390625,3.65385167327781,0.000373438015636821,0.00123499186273594,-0.515706069498212
"GALNT10",0.387842768670308,4.59619208333333,3.65376490543851,0.000373552458190094,0.00123517150272391,-0.515992249667453
"LINC01356",0.292513360655739,4.021901796875,3.65373086347567,0.000373597366937835,0.00123517150272391,-0.516104526336521
"SELK",0.393472240437159,9.6286865625,3.6531948135813,0.000374305206722548,0.00123733780212429,-0.517872405769764
"ALMS1-IT1",0.498371857923495,3.18664734375,3.65302911064022,0.000374524269553563,0.00123788797356658,-0.518418847418716
